"chr","start_infant","end_infant","value_infant","p_infant","start_adol","end_adol","value_adol","p_adol","direction_matched","combined_p","rank","genes"
"chr4",159957750,159957750,0.384291717344082,0.0124844298493942,159957750,159957750,0.167257410762061,0.795158258493748,TRUE,0.0557157070412324,1201,"C4orf45"
"chr1",9714845,9714845,0.173523398103872,0.571498280578584,9714843,9714845,0.291391311051696,0.0173734209885796,TRUE,0.0557239296791947,1202,"C1orf200;PIK3CD"
"chr2",55460177,55460385,-0.178534067089789,0.0367760997443217,55460385,55460385,-0.245810434546748,0.270129728631515,TRUE,0.0557490081724825,1203,"C2orf63;RPS27A;C2orf63;RPS27A"
"chr10",14690515,14690515,-0.221609944184837,0.18800919607364,14690515,14690515,-0.366701064429816,0.053167504597825,TRUE,0.0560331873311937,1204,"FAM107B;FAM107B"
"chr6",16323116,16323285,-0.247961856249957,0.0117439164665145,16323116,16323116,-0.161957301600217,0.853654307473452,TRUE,0.0561679269821265,1205,"ATXN1;ATXN1"
"chr17",64301327,64301327,0.23178138252891,0.150616250171346,64300902,64301327,0.187049066365781,0.0667086716269063,TRUE,0.0562699206522079,1206,"PRKCA"
"chr17",40858947,40858947,-0.192689060090785,0.363638259957447,40858947,40858947,-0.419564216567876,0.0276793614183325,TRUE,0.0563520909500822,1207,"EZH1"
"chr2",148253602,148253602,0.250911019516284,0.100916180440911,148253602,148253602,0.318618185877265,0.0998288772208722,TRUE,0.0563938158912588,1208,""
"chr2",85109273,85109344,-0.241067540242224,0.0131400151380603,85109344,85109344,-0.169963910152728,0.766768103670417,TRUE,0.0563983929276955,1209,"C2orf89"
"chr1",244525971,244525971,-0.30826131710662,0.0352250445500003,244525971,244525971,-0.241676465149653,0.28604513211035,TRUE,0.0564011884374918,1210,"C1orf100"
"chr12",99139387,99139571,0.165872696265823,0.0431010078133847,99139571,99139571,0.256014574634124,0.234540318633653,TRUE,0.056552724824467,1211,"ANKS1B;ANKS1B;ANKS1B"
"chr21",43026973,43026973,-0.266270176939147,0.0744387295949079,43026973,43026973,-0.295799138980379,0.135841996182785,TRUE,0.0565664224708229,1212,""
"chr8",33370637,33370637,-0.166043948034189,0.682605832325123,33370172,33370637,-0.30247475615945,0.0148846665703703,TRUE,0.0567889089808935,1213,"C8orf41;C8orf41;C8orf41;C8orf41"
"chr3",65181498,65181498,0.330111331040908,0.0251424408036284,65181498,65181498,0.216514515885523,0.405393796314266,TRUE,0.0569367666589656,1214,""
"chr12",117714947,117714947,0.349060649093817,0.0192205686904386,117714947,117714947,0.196689942545401,0.53301501147849,TRUE,0.057176311891935,1215,"NOS1;NOS1;NOS1;NOS1"
"chr15",91814997,91814997,-0.183549863789794,0.450401992979278,91814997,91814997,-0.436322548934574,0.0227713679212688,TRUE,0.0572286104897536,1216,"SV2B;SV2B"
"chr12",131055901,131055901,0.196081369253068,0.33598522549154,131055901,131055901,0.411199224052887,0.0305908848960575,TRUE,0.0573285010456339,1217,""
"chr19",51231736,51231736,-0.243767721146135,0.116850627871911,51231736,51231736,-0.327831700497086,0.0882846689614875,TRUE,0.0575025389245646,1218,""
"chr6",26914441,26914441,0.254939516247149,0.0929783835650728,26914441,26914441,0.31059027309932,0.111201797277931,TRUE,0.0576088335711336,1219,"GUSBL1"
"chr11",47345104,47345104,0.343864247035088,0.0206881857571116,47345104,47345104,0.201306226525433,0.500170085124522,TRUE,0.0576465397013936,1220,"MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD;MADD"
"chr6",19805167,19805277,0.164511524517416,0.0436880546400539,19805277,19805277,0.255278571562038,0.236924630860013,TRUE,0.0576610045450133,1221,""
"chr2",143868613,143868613,-0.206468815456257,0.264654566151536,143868613,143868636,-0.232761190186403,0.0391177364271582,TRUE,0.0576697405383603,1222,""
"chr17",44928552,44928552,-0.237463268164571,0.133319228316517,44928552,44928552,-0.337485367227317,0.077702960541379,TRUE,0.0576999548604611,1223,"WNT9B"
"chr19",8268929,8268929,-0.175325499321366,0.547627526238311,8268929,8268929,-0.452451354867381,0.0189709203312103,TRUE,0.0578356349028952,1224,""
"chr6",10687833,10687833,0.35688578627666,0.0173573655007182,10687833,10687833,0.188211326710425,0.598651740782149,TRUE,0.0578448550433404,1225,"C6orf52;C6orf52;C6orf52"
"chr7",75557956,75557956,-0.280802442614844,0.0565874401778424,75557956,75557956,-0.273274658183266,0.184840610613116,TRUE,0.0581580945671837,1226,"POR"
"chr10",24911772,24912016,-0.190508538905648,0.0305390997026027,24911772,24911772,-0.228629953721695,0.342783070860606,TRUE,0.0581974429712224,1227,"ARHGAP21"
"chr17",27052828,27052828,-0.235128261556487,0.140076226689473,27052676,27052828,-0.173106667727847,0.0749414458273239,TRUE,0.0583306671217169,1228,"TLCD1;TLCD1"
"chr10",7235227,7235227,-0.221287851146755,0.189365065647927,7235227,7235227,-0.363316887109407,0.0555197096852951,TRUE,0.0584034629366187,1229,"SFMBT2;SFMBT2"
"chr16",11047950,11047979,-0.184147653644361,0.0337693472158485,11047979,11047979,-0.23553680422331,0.311487031986756,TRUE,0.0584272404572598,1230,"CLEC16A;CLEC16A"
"chr5",35048348,35048348,0.169283245922487,0.631974533491468,35048348,35048430,0.174034473851409,0.0166801474041002,TRUE,0.0585306720242002,1231,"AGXT2;AGXT2"
"chr12",132401816,132401816,0.252248325993746,0.0981835817604253,132401816,132401816,0.312980281699808,0.10766922248014,TRUE,0.0586668456543066,1232,"ULK1"
"chr9",127249749,127249749,0.195040779528847,0.344356602637837,127249562,127249749,0.250620293976242,0.0307284117275122,TRUE,0.0587131628504533,1233,"NR5A1"
"chr7",134298937,134298937,0.279166604236729,0.0582800421958531,134298937,134298937,0.274308757452615,0.18223839091953,TRUE,0.0588919864502297,1234,""
"chr6",132004673,132004673,0.210294736152195,0.242626900452354,132004673,132004673,0.381512311744321,0.0440639652406761,TRUE,0.0592110009090648,1235,"ENPP3"
"chr16",50718807,50719042,-0.157887458376129,0.0460839208768155,50718807,50718807,-0.256711638599416,0.232278569958561,TRUE,0.0592709167328349,1236,""
"chr3",46394845,46394908,0.229485610252017,0.0158241899051785,46394845,46394845,0.179098832725423,0.677715795877699,TRUE,0.059361623082113,1237,"CCR2;CCR2"
"chr7",18395942,18395942,-0.220378884444514,0.193269523031903,18395942,18395942,-0.362961105291059,0.0557672053472598,TRUE,0.0596054741028608,1238,"HDAC9"
"chr18",21490962,21490962,0.324795245501701,0.0272477635601857,21490962,21490962,0.218223452186105,0.395928205730515,TRUE,0.0596510298355601,1239,"LAMA3;LAMA3;LAMA3;LAMA3"
"chr2",242908218,242908218,-0.227259222536703,0.16607167335165,242908131,242908218,-0.189521841984812,0.0651404221133821,TRUE,0.0597860560417337,1240,""
"chr6",13711094,13711094,0.295785625155941,0.043421350624892,13711094,13711094,0.2515058982244,0.249650449503704,TRUE,0.0598864357179052,1241,"RANBP9"
"chr16",80201665,80201665,-0.157680268496563,0.832787012259445,80201665,80201740,-0.31208092271265,0.0130459125318825,TRUE,0.0599963846255249,1242,"LOC102724084"
"chr1",1015392,1015392,0.223741592284243,0.179397189327071,1015392,1015447,0.196584070755843,0.0605881636844498,TRUE,0.0600184510255498,1243,""
"chr4",15767853,15767853,-0.236188489109511,0.136956981685331,15767853,15767853,-0.335630825545294,0.0796194634829418,TRUE,0.0601770878959145,1244,""
"chr12",8025435,8025435,-0.252011696561151,0.0986462163789045,8025435,8025435,-0.311022747635368,0.110554691804175,TRUE,0.0601832360120508,1245,"SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14;SLC2A14"
"chr5",4512242,4512242,-0.184613931590909,0.439421684377403,4512196,4512242,-0.265946887949858,0.0248349847205359,TRUE,0.0602158965181509,1246,""
"chr16",1328562,1328562,-0.363579363295737,0.0159731865616936,1328562,1328562,-0.17842922095284,0.683905706370966,TRUE,0.0602661406040917,1247,""
"chr6",30455807,30455807,0.195624532573275,0.33960137434516,30455807,30455846,0.247198181823344,0.0322058664630257,TRUE,0.0603248648818908,1248,"HLA-E"
"chr5",73118926,73118926,0.355155963039309,0.0177387969413966,73118926,73118926,0.185988094046968,0.617130978253391,TRUE,0.0603700369584718,1249,"ARHGEF28;ARHGEF28;ARHGEF28"
"chr2",1286394,1286394,0.167008170129631,0.667196598108338,1286394,1286641,0.177238925097446,0.0165056259301765,TRUE,0.0606648148126258,1250,"SNTG2"
"chr22",38485020,38485020,0.169096429064844,0.634827074480449,38485020,38485020,0.460582627205946,0.0173517279919286,TRUE,0.0606776609185335,1251,"BAIAP2L2"
"chr22",36044151,36044151,-0.292691700759167,0.045751658332787,36044151,36044151,-0.253823954066613,0.241754988242546,TRUE,0.0608820036647222,1252,"APOL6"
"chr2",86426536,86426594,-0.189184731995848,0.0312021348240945,86426594,86426594,-0.225964690605018,0.355660251730496,TRUE,0.0610471065079299,1253,"MRPL35;MRPL35; MRPL35;MRPL35;MRPL35;MRPL35"
"chr20",62086790,62086790,0.165440103927979,0.692478350785808,62086195,62086790,0.184039588139345,0.0160524791561131,TRUE,0.0611309686489199,1254,"KCNQ2;KCNQ2;KCNQ2;KCNQ2;KCNQ2"
"chr7",79676939,79676939,0.21020791760249,0.243065695605791,79676939,79676939,0.378052081508282,0.0460225759053743,TRUE,0.0614480191594453,1255,""
"chr20",56513455,56513736,0.223089621416027,0.0175465912544923,56513736,56513736,0.183472716855976,0.638643513233818,TRUE,0.0615356491829219,1256,""
"chr1",8936009,8936178,0.211784465011263,0.0213020519819535,8936009,8936009,0.197619391694929,0.5262310061272,TRUE,0.0615526416775213,1257,"ENO1"
"chr1",244517177,244517177,0.255920197248121,0.0911025156595486,244517177,244517177,0.30228176086981,0.124398658478018,TRUE,0.062105390827667,1258,"C1orf100"
"chr5",115420062,115420062,-0.160410940425286,0.780395317929066,115419881,115420062,-0.200425171637995,0.0145515644034242,TRUE,0.0622081485425307,1259,"COMMD10;COMMD10"
"chr2",11020780,11020780,0.246970623912128,0.109416439695093,11020780,11020780,0.315706154822043,0.10379057483283,TRUE,0.0622100402398876,1260,"LOC101929733"
"chr6",111888683,111888683,-0.15152195624899,0.964498566652164,111888683,111888683,-0.497395420502778,0.011805952874089,TRUE,0.0623462618147289,1261,"TRAF3IP2;TRAF3IP2;TRAF3IP2;TRAF3IP2;TRAF3IP2"
"chr10",119304104,119304104,-0.214059503290595,0.222868453831896,119304102,119304104,-0.211274522723457,0.051275815135967,TRUE,0.0625293936631188,1262,"EMX2OS;EMX2;EMX2"
"chr1",66153637,66153637,-0.163709301163813,0.721593042452127,66153637,66153794,-0.297740964007242,0.0159040118358794,TRUE,0.0627460019459608,1263,""
"chr5",68628738,68628738,-0.166448818764628,0.67601198529105,68628725,68628738,-0.164639675633512,0.0170260322727125,TRUE,0.0628959600136719,1264,""
"chr2",219826778,219826778,0.167366358951168,0.661533980177485,219826778,219826778,0.460186008564775,0.0174266195852194,TRUE,0.0629785355930734,1265,"CDK5R2;CDK5R2"
"chr1",101705237,101705237,0.15420281779876,0.905143513579555,101704898,101705237,0.313757526632575,0.012748150775425,TRUE,0.0630258601676136,1266,"S1PR1"
"chr15",99193247,99193247,0.369138921177776,0.0149138203338717,99193247,99193247,0.169293337374918,0.773710351349098,TRUE,0.0630261778013735,1267,"IGF1R"
"chr2",20306827,20306827,-0.158155405020313,0.823450881762213,20306539,20306827,-0.306740373473783,0.0140341657553979,TRUE,0.0631041116738601,1268,""
"chr6",30135162,30135162,-0.181692106980241,0.470567945455304,30135113,30135162,-0.266711045268092,0.0245742552027288,TRUE,0.0631371644380335,1269,"TRIM15"
"chr13",99651231,99651249,-0.204566183642932,0.0241128739071095,99651231,99651231,-0.204302347244531,0.479906156923604,TRUE,0.0631731075970234,1270,"DOCK9;DOCK9"
"chr13",96085391,96085391,0.179151832887514,0.499985100334349,96085391,96085444,0.270847822659598,0.0231933098647944,TRUE,0.0632818532496995,1271,"CLDN10;CLDN10"
"chr4",141293965,141293965,-0.18970810210027,0.389889980868829,141293831,141293965,-0.252732641843512,0.0298417809822423,TRUE,0.0634542864507331,1272,"SCOC;SCOC;SCOC;SCOC-AS1;SCOC;SCOC;SCOC;SCOC;SCOC"
"chr17",29645508,29645508,-0.221661283141432,0.187795385871541,29645508,29645782,-0.194086086352989,0.0621991224600114,TRUE,0.0636577182785713,1273,"EVI2A;EVI2A;NF1;NF1"
"chr11",102401523,102401523,-0.201397705043809,0.29711795767303,102401438,102401523,-0.2323719697708,0.0393189135936739,TRUE,0.0636650474627177,1274,"MMP7"
"chr12",70329379,70329470,-0.188596644016745,0.031499383153842,70329379,70329379,-0.222752818806068,0.371812962306144,TRUE,0.0637963808834216,1275,"MYRFL"
"chr7",25138216,25138216,-0.236202685248871,0.136914517638224,25138216,25138216,-0.330157448822981,0.0855937598760469,TRUE,0.0638281731011895,1276,""
"chr5",138727226,138727711,-0.176440519166351,0.0378518556043602,138727711,138727711,-0.235865554958025,0.31008491999871,TRUE,0.0639093583765416,1277,"LOC389333;LOC389333; "
"chr3",186979470,186979470,-0.186425325278695,0.421028792113905,186979470,186979470,-0.418873222350484,0.0279052768721902,TRUE,0.063961071774352,1278,"MASP1;MASP1;MASP1;MASP1"
"chr9",110249749,110249749,-0.159656893480313,0.794477736919584,110249749,110249966,-0.302860696674541,0.0148031204529768,TRUE,0.0640136143684001,1279,"KLF4"
"chr17",807555,807555,-0.384588234923281,0.0124494156351131,807555,807555,-0.154292157670975,0.945105928368898,TRUE,0.064037013892362,1280,"NXN"
"chr9",33166541,33166737,0.188612693203238,0.0314904433544511,33166541,33166541,0.2222284365347,0.374528459294201,TRUE,0.0641615968815453,1281,"B4GALT1"
"chr7",157667762,157667762,-0.158904537620847,0.80876502631281,157667762,157667853,-0.199108782105722,0.0146847676740213,TRUE,0.0645274415856606,1282,"PTPRN2;PTPRN2;PTPRN2"
"chr3",170746012,170746012,-0.161933947745802,0.752491969080214,170746012,170746029,-0.298208543962897,0.0157987801242223,TRUE,0.0645803175876805,1283,"SLC2A2;SLC2A2;SLC2A2"
"chr5",118691007,118691007,-0.163715644030459,0.721490234759132,118691007,118691066,-0.294740650900428,0.0165854050270456,TRUE,0.0649246779923683,1284,"TNFAIP8;TNFAIP8"
"chr11",1297558,1297558,-0.239071193592901,0.128861248353587,1297558,1297558,-0.323942291672016,0.0929627618094681,TRUE,0.0649826018226828,1285,"TOLLIP"
"chr10",90655537,90655537,0.258276055812774,0.086907514795368,90655537,90655537,0.294178480514948,0.138874767345431,TRUE,0.0653803145225601,1286,"STAMBPL1"
"chr7",156405820,156405820,-0.232062552778818,0.149710350499735,156405820,156405820,-0.334646819507991,0.0806577196276805,TRUE,0.0654069683101736,1287,""
"chr3",112353442,112353442,0.338885402093557,0.0221900720547831,112353442,112353442,0.195177101165454,0.544205514863538,TRUE,0.0654099014023546,1288,"CCDC80;CCDC80"
"chr8",108326384,108326384,0.291895881322356,0.0464094785713009,108326384,108326384,0.248424531016297,0.260543792671196,TRUE,0.0654794161886796,1289,"ANGPT1;ANGPT1"
"chr2",66667549,66667590,-0.226918038375703,0.0164723253610189,66667590,66667590,-0.173059110874677,0.735410331866756,TRUE,0.0655774877512577,1290,"MEIS1"
"chr8",57126919,57126919,0.225376925591087,0.173069301324878,57126909,57126919,0.181615610493192,0.0700668753354989,TRUE,0.0656326792522086,1291,"CHCHD7;CHCHD7;CHCHD7;CHCHD7;CHCHD7;CHCHD7"
"chr4",38867304,38867304,-0.167895254383815,0.653335439152745,38867304,38867304,-0.454395060402582,0.0185688291714486,TRUE,0.0656558386417854,1292,""
"chr12",114840800,114840800,-0.260642348572279,0.0829672982138281,114840800,114840800,-0.290263018638981,0.146468406462543,TRUE,0.0657458858312881,1293,"TBX5;TBX5;TBX5"
"chr11",69308752,69308768,0.183226218053885,0.0342222970516542,69308768,69308768,0.226001879856138,0.355476293615048,TRUE,0.0658037737258743,1294,""
"chr17",78301623,78301623,-0.219676688031975,0.196379828236654,78301623,78301623,-0.354681282950842,0.0620396018624547,TRUE,0.065883615000625,1295,"RNF213;RNF213"
"chr2",87036948,87037000,-0.173243124412904,0.0395735119703914,87037000,87037000,-0.236211589146662,0.30859411861881,TRUE,0.066010639947794,1296,"CD8A"
"chr12",105089508,105089686,-0.223405103984149,0.0174482534611923,105089508,105089508,-0.176704274888153,0.700073417822981,TRUE,0.0660234387787906,1297,"CHST11;CHST11; CHST11"
"chr9",38141585,38142075,0.21849683783772,0.0189560996251244,38141585,38141585,0.182619053725505,0.646119288322333,TRUE,0.0661680716178769,1298,""
"chr7",11101436,11101436,0.209520546309149,0.246885969878836,11101436,11101436,0.372102522248852,0.0496255683508728,TRUE,0.0661854823592622,1299,"PHF14;PHF14"
"chr6",32765281,32765281,-0.208818527228409,0.250879080273439,32765150,32765281,-0.215229321062672,0.0488778178995871,TRUE,0.0662319876380542,1300,""
"chr16",29278515,29278515,-0.214536234815741,0.220471842611852,29278515,29278515,-0.36309632560141,0.0556731772976512,TRUE,0.0662845586679655,1301,""
"chr14",98229327,98229529,-0.213113852445997,0.0207671539850646,98229529,98229529,-0.189016554438195,0.592102899545334,TRUE,0.066381010477998,1302,""
"chr10",81077552,81077552,-0.242214622488144,0.120737950640388,81077552,81077552,-0.317103119781858,0.101874184679812,TRUE,0.0663976720940905,1303,""
"chr3",149526163,149526163,-0.164499832519957,0.708158013934167,149526163,149526163,-0.460278482805849,0.0174089117837937,TRUE,0.066521580183617,1304,""
"chr12",9903429,9903454,-0.194333908999139,0.0286751515295997,9903429,9903429,-0.212205821146695,0.430252729802335,TRUE,0.0665624662255751,1305,""
"chr11",128498673,128498673,-0.363541015894997,0.0159843613109322,128498673,128498673,-0.169195912247005,0.774722252570695,TRUE,0.0667640205221091,1306,""
"chr8",9952933,9952933,0.204272304807141,0.278146958382254,9952933,9952965,0.222350296992087,0.0447142287936671,TRUE,0.0669996622255161,1307,"MSRA;MSRA;MSRA;MSRA"
"chr7",5271480,5271480,-0.314027355848771,0.0320856849972287,5271480,5271480,-0.219700268941024,0.387874201372516,TRUE,0.0670351190007491,1308,"WIPI2;WIPI2;WIPI2;WIPI2;WIPI2"
"chr12",26111154,26111162,-0.233818712560324,0.0147298094630756,26111162,26111162,-0.161887858961656,0.854454391809206,TRUE,0.0676516749913895,1309,"RASSF8;RASSF8; RASSF8-AS1;RASSF8;RASSF8;RASSF8-AS1"
"chr11",50239550,50239550,0.28487469175796,0.0524907771069617,50239550,50239550,0.254066872831516,0.240946595150709,TRUE,0.0679207014778801,1310,"LOC441601"
"chr12",94244496,94244496,0.211614866099876,0.235490705588567,94244496,94244496,0.365778521413917,0.0538014138119197,TRUE,0.0680179598334657,1311,"CRADD"
"chr11",44538125,44538125,0.295036990285935,0.0439905178527794,44538125,44538125,0.241143840850175,0.288159240581198,TRUE,0.0680465341459494,1312,""
"chr17",17404595,17404595,0.324943406923911,0.0271881648975797,17404595,17404595,0.206055216939914,0.468449961324808,TRUE,0.068308563550131,1313,""
"chr6",29796066,29796066,0.161537259344056,0.759602834512394,29796032,29796066,0.293626861381693,0.0168388032894854,TRUE,0.0685462814294728,1314,"HLA-G"
"chr3",125710226,125710226,0.223376139464397,0.180841711911985,125709740,125710226,0.180475999383814,0.070767517771527,TRUE,0.068576428142844,1315,""
"chr4",84035953,84036081,-0.223592857912364,0.0173938696815643,84036081,84036081,-0.172843631162581,0.737551020837834,TRUE,0.0687121453193497,1316,"PLAC8;PLAC8"
"chr17",45927392,45927392,-0.27870909086292,0.058779925978461,45927392,45927392,-0.261212449116066,0.218264781333466,TRUE,0.068715287543422,1317,"SP6"
